"","id","season","week","season_type","start_date","neutral_site","conference_game","venue_id","venue","home_id","home_team","home_conference","home_points","away_id","away_team","away_conference","away_points","excitement_index","home_1_pts","home_2_pts","home_3_pts","home_4_pts","away_1_pts","away_2_pts","away_3_pts","away_4_pts","winner","score_difference"
"103",401112444,2019,2,"regular","2019-09-07T16:30:00.000Z",FALSE,FALSE,3670,"Carter-Finley Stadium",152,"NC State","ACC",41,2717,"Western Carolina",NA,0,"2.24042451226706",3,21,10,7,0,0,0,0,"NC State",41
"104",401114224,2019,2,"regular","2019-09-07T17:00:00.000Z",FALSE,FALSE,587,"Rice-Eccles Stadium",254,"Utah","Pac-12",35,2459,"Northern Illinois","Mid-American",17,"3.69184053542444",0,21,7,7,7,10,0,0,"Utah",18
"105",401119260,2019,2,"regular","2019-09-07T18:00:00.000Z",FALSE,FALSE,3919,"Scheumann Stadium",2050,"Ball State","Mid-American",57,2230,"Fordham",NA,29,"4.17409092117388",14,14,22,7,14,0,15,0,"Ball State",28
"106",401112441,2019,2,"regular","2019-09-07T18:00:00.000Z",FALSE,FALSE,721,"Bobby Dodd Stadium at Historic Grant Field",59,"Georgia Tech","ACC",14,58,"South Florida","American Athletic",10,"5.04639411245564",0,14,0,0,3,0,0,7,"Georgia Tech",4
"107",401119262,2019,2,"regular","2019-09-07T18:30:00.000Z",FALSE,FALSE,3996,"Yager Stadium",193,"Miami (OH)","Mid-American",48,2635,"Tennessee Tech",NA,17,"2.03163495723344",10,31,0,7,3,0,0,14,"Miami (OH)",31
"108",401114247,2019,2,"regular","2019-09-07T19:30:00.000Z",FALSE,FALSE,3792,"Kidd Brewer Stadium",2026,"Appalachian State","Sun Belt",56,2429,"Charlotte","Conference USA",41,"3.76669027929598",14,14,14,14,6,7,15,13,"Appalachian State",15
"109",401114250,2019,2,"regular","2019-09-07T19:30:00.000Z",FALSE,FALSE,3776,"Joe Aillet Stadium",2348,"Louisiana Tech","Conference USA",20,2755,"Grambling",NA,14,"3.29386487392733",7,13,0,0,0,0,7,7,"Louisiana Tech",6
"110",401112438,2019,2,"regular","2019-09-07T19:30:00.000Z",FALSE,FALSE,3615,"Alumni Stadium",103,"Boston College","ACC",45,257,"Richmond",NA,13,"1.24840070585388",21,14,10,0,0,10,0,3,"Boston College",32
"111",401114354,2019,2,"regular","2019-09-07T19:30:00.000Z",FALSE,FALSE,3985,"Warren McGuirk Alumni Stadium",113,"UMass","FBS Independents",20,79,"Southern Illinois",NA,45,"5.14684337470015",6,7,0,7,0,17,14,14,"Southern Illinois",25
"112",401112146,2019,2,"regular","2019-09-07T19:30:00.000Z",FALSE,FALSE,3892,"Rentschler Field",41,"Connecticut","American Athletic",23,356,"Illinois","Big Ten",31,"5.1314500605467",10,3,7,3,0,24,7,0,"Illinois",8
"113",401112158,2019,2,"regular","2019-09-07T19:30:00.000Z",FALSE,FALSE,3830,"Memorial Stadium",84,"Indiana","Big Ten",52,2197,"Eastern Illinois",NA,0,"1.34577492743038",21,14,7,10,0,0,0,0,"Indiana",52
"114",401110780,2019,2,"regular","2019-09-07T19:30:00.000Z",FALSE,FALSE,3693,"Davis Wade Stadium",344,"Mississippi State","SEC",38,2572,"Southern Mississippi","Conference USA",15,"1.62121611496603",7,14,7,10,0,0,7,8,"Mississippi State",23
"115",401112239,2019,2,"regular","2019-09-07T19:30:00.000Z",FALSE,FALSE,3726,"Folsom Field",38,"Colorado","Pac-12",34,158,"Nebraska","Big Ten",31,"5.76491932569385",0,0,7,24,7,10,0,14,"Colorado",3
"116",401112268,2019,2,"regular","2019-09-07T19:30:00.000Z",FALSE,FALSE,347,"Camp Randall Stadium",275,"Wisconsin","Big Ten",61,2117,"Central Michigan","Mid-American",0,"1.337693081241",16,28,10,7,0,0,0,0,"Wisconsin",61
"117",401110784,2019,2,"regular","2019-09-07T19:30:00.000Z",FALSE,FALSE,3836,"Memorial Stadium",228,"Clemson","ACC",24,245,"Texas A&M","SEC",10,"3.19843701811066",0,17,7,0,0,3,0,7,"Clemson",14
"118",401110773,2019,2,"regular","2019-09-07T20:00:00.000Z",FALSE,FALSE,3657,"Bryant Denny Stadium",333,"Alabama","SEC",62,166,"New Mexico State","FBS Independents",10,"1.3740779644624",21,17,24,0,0,0,7,3,"Alabama",52
"119",401110776,2019,2,"regular","2019-09-07T20:00:00.000Z",FALSE,FALSE,3917,"Sanford Stadium",61,"Georgia","SEC",63,93,"Murray State",NA,17,"2.41762063056016",7,35,7,14,7,0,10,0,"Georgia",46
"120",401112074,2019,2,"regular","2019-09-07T20:00:00.000Z",FALSE,FALSE,4727,"McLane Stadium",239,"Baylor","Big 12",63,2636,"UT San Antonio","Conference USA",14,"1.62004619359608",14,21,14,14,0,0,7,7,"Baylor",49
"121",401117498,2019,2,"regular","2019-09-07T20:00:00.000Z",FALSE,FALSE,5388,"Canvas Stadium",36,"Colorado State","Mountain West",38,2710,"Western Illinois",NA,13,"1.72241722626884",14,14,7,3,3,3,0,7,"Colorado State",25
"122",401114214,2019,2,"regular","2019-09-07T20:15:00.000Z",FALSE,FALSE,1056,"Rose Bowl",26,"UCLA","Pac-12",14,21,"San Diego State","Mountain West",23,"6.85076153865161",7,0,7,0,10,0,10,3,"San Diego State",9
"123",401112440,2019,2,"regular","2019-09-07T21:00:00.000Z",FALSE,FALSE,3697,"Bobby Bowden Field at Doak Campbell Stadium",52,"Florida State","ACC",45,2433,"Louisiana Monroe","Sun Belt",44,"4.90613077992757",14,10,0,14,0,7,14,17,"Florida State",1
"124",401114229,2019,2,"regular","2019-09-07T21:00:00.000Z",FALSE,FALSE,3820,"Martin Stadium",265,"Washington State","Pac-12",59,2458,"Northern Colorado",NA,17,"2.72845184932231",14,10,21,14,7,3,0,7,"Washington State",42
"125",401121936,2019,2,"regular","2019-09-07T22:00:00.000Z",FALSE,FALSE,3608,"Paulson Stadium",290,"Georgia Southern","Sun Belt",26,311,"Maine",NA,18,"4.20020300604911",0,10,6,10,3,0,0,15,"Georgia Southern",8
"126",401117860,2019,2,"regular","2019-09-07T22:00:00.000Z",FALSE,FALSE,3699,"Dowdy-Ficklen Stadium",151,"East Carolina","American Athletic",48,2241,"Gardner-Webb",NA,9,"1.89257136828626",17,14,7,10,0,7,2,0,"East Carolina",39
"127",401112439,2019,2,"regular","2019-09-07T22:00:00.000Z",FALSE,FALSE,3982,"Wallace Wade Stadium",150,"Duke","ACC",45,2448,"North Carolina A&T",NA,13,"3.31604259900615",7,21,10,7,3,7,3,0,"Duke",32
"128",401114253,2019,2,"regular","2019-09-07T23:00:00.000Z",FALSE,FALSE,3735,"Gerald J. Ford Stadium",2567,"SMU","American Athletic",49,249,"North Texas","Conference USA",27,"2.17352846352851",21,7,14,7,0,14,6,7,"SMU",22
"129",401117500,2019,2,"regular","2019-09-07T23:00:00.000Z",FALSE,FALSE,3644,"Jim Wacker Field at Bobcat Stadium",326,"Texas State","Sun Belt",14,2751,"Wyoming","Mountain West",23,"4.41644976111267",7,7,0,0,0,10,10,3,"Wyoming",9
"130",401121938,2019,2,"regular","2019-09-07T23:00:00.000Z",FALSE,FALSE,3797,"Ladd Peebles Stadium",6,"South Alabama","Sun Belt",37,2296,"Jackson State",NA,14,"2.59118248156689",13,6,8,10,7,0,0,7,"South Alabama",23
"131",401112123,2019,2,"regular","2019-09-07T23:00:00.000Z",FALSE,FALSE,3646,"Boone Pickens Stadium",197,"Oklahoma State","Big 12",56,2377,"McNeese",NA,14,"1.65615611767188",14,14,28,0,0,0,7,7,"Oklahoma State",42
"132",401112097,2019,2,"regular","2019-09-07T23:00:00.000Z",FALSE,FALSE,3833,"Memorial Stadium",2305,"Kansas","Big 12",7,324,"Coastal Carolina","Sun Belt",12,"4.62280073024391",7,0,0,0,0,6,6,0,"Coastal Carolina",5
"133",401110783,2019,2,"regular","2019-09-07T23:00:00.000Z",FALSE,FALSE,3853,"Neyland Stadium",2633,"Tennessee","SEC",26,252,"BYU","FBS Independents",29,"4.39672458319555",7,6,0,3,3,0,7,6,"BYU",3
"134",401121937,2019,2,"regular","2019-09-07T23:00:00.000Z",FALSE,FALSE,4246,"Georgia State Stadium",2247,"Georgia State","Sun Belt",48,231,"Furman",NA,42,"3.9954696143807",3,14,21,10,13,7,8,14,"Georgia State",6
"135",401112442,2019,2,"regular","2019-09-07T23:00:00.000Z",FALSE,FALSE,3873,"Papa John's Cardinal Stadium",97,"Louisville","ACC",42,2198,"Eastern Kentucky",NA,0,"2.3427529161798",14,0,14,14,0,0,0,0,"Louisville",42
"136",401114252,2019,2,"regular","2019-09-07T23:00:00.000Z",FALSE,FALSE,3725,"Johnny Red"""" Floyd Stadium""""",2393,"Middle Tennessee","Conference USA",45,2634,"Tennessee State",NA,26,"4.5785354558531",0,10,14,21,6,0,13,7,"Middle Tennessee",19
"137",401114248,2019,2,"regular","2019-09-07T23:00:00.000Z",FALSE,TRUE,218,"FIU Stadium",2229,"Florida International","Conference USA",14,98,"Western Kentucky","Conference USA",20,"7.45964770469917",7,0,7,0,7,7,3,3,"Western Kentucky",6
"138",401114249,2019,2,"regular","2019-09-07T23:00:00.000Z",FALSE,FALSE,3715,"FAU Stadium",2226,"Florida Atlantic","Conference USA",14,2116,"UCF","American Athletic",48,"1.53900567998228",0,6,0,8,14,14,13,7,"UCF",34
"139",401112115,2019,2,"regular","2019-09-07T23:00:00.000Z",FALSE,FALSE,3835,"Gaylord Family Oklahoma Memorial Stadium",201,"Oklahoma","Big 12",70,233,"South Dakota",NA,14,"1.62450338231267",14,14,28,14,0,0,14,0,"Oklahoma",56
"140",401112258,2019,2,"regular","2019-09-07T23:30:00.000Z",FALSE,FALSE,3632,"Beaver Stadium",213,"Penn State","Big Ten",45,2084,"Buffalo","Mid-American",13,"3.29479753343484",7,0,28,10,0,10,3,0,"Penn State",32
"141",401114193,2019,2,"regular","2019-09-07T23:30:00.000Z",FALSE,FALSE,3626,"Autzen Stadium",2483,"Oregon","Pac-12",77,2440,"Nevada","Mountain West",6,"3.23411186529157",7,28,28,14,3,3,0,0,"Oregon",71
"142",401112213,2019,2,"regular","2019-09-07T23:30:00.000Z",FALSE,FALSE,3936,"Spartan Stadium",127,"Michigan State","Big Ten",51,2711,"Western Michigan","Mid-American",17,"1.48066914772071",21,10,6,14,0,7,0,10,"Michigan State",34
"143",401110778,2019,2,"regular","2019-09-07T23:30:00.000Z",FALSE,FALSE,3910,"Darrell K Royal-Texas Memorial Stadium",251,"Texas","Big 12",38,99,"LSU","SEC",45,"7.14203307496262",0,7,14,17,3,17,3,22,"LSU",7
"144",401110775,2019,2,"regular","2019-09-07T23:30:00.000Z",FALSE,FALSE,3634,"Ben Hill Griffin Stadium",57,"Florida","SEC",45,2630,"UT Martin",NA,0,"1.7480776915631",3,14,14,14,0,0,0,0,"Florida",45
"145",401110774,2019,2,"regular","2019-09-07T23:30:00.000Z",FALSE,FALSE,3785,"Jordan-Hare Stadium",2,"Auburn","SEC",24,2655,"Tulane","American Athletic",6,"4.01581302210822",0,14,7,3,3,3,0,0,"Auburn",18
"146",401110779,2019,2,"regular","2019-09-07T23:30:00.000Z",FALSE,TRUE,3974,"Vaught-Hemingway Stadium",145,"Ole Miss","SEC",31,8,"Arkansas","SEC",17,"3.46648071667102",7,3,7,14,0,3,0,14,"Ole Miss",14
"147",401117499,2019,2,"regular","2019-09-07T23:30:00.000Z",FALSE,FALSE,3905,"Romney Stadium",328,"Utah State","Mountain West",62,2619,"Stony Brook",NA,7,"1.89131805374791",17,17,14,14,0,0,7,0,"Utah State",55
"148",401110777,2019,2,"regular","2019-09-07T23:30:00.000Z",FALSE,FALSE,3683,"Commonwealth Stadium",96,"Kentucky","SEC",38,2199,"Eastern Michigan","Mid-American",17,"2.83653158361491",14,3,7,14,0,3,7,7,"Kentucky",21
"149",401114347,2019,2,"regular","2019-09-07T23:30:00.000Z",FALSE,FALSE,3666,"Cajun Field",309,"Louisiana","Sun Belt",35,2335,"Liberty","FBS Independents",14,"4.29559111601667",7,14,14,0,7,7,0,0,"Louisiana",21
"150",401112443,2019,2,"regular","2019-09-08T00:00:00.000Z",FALSE,TRUE,3787,"Kenan Memorial Stadium",153,"North Carolina","ACC",28,2390,"Miami","ACC",25,"4.79748108212265",17,0,3,8,3,10,6,6,"North Carolina",3
"151",401117861,2019,2,"regular","2019-09-08T00:00:00.000Z",FALSE,FALSE,4728,"John O'Quinn Field at TDECU Stadium",248,"Houston","American Athletic",37,2504,"Prairie View",NA,17,"1.77864497842162",24,10,3,0,3,7,0,7,"Houston",20
"152",401112140,2019,2,"regular","2019-09-08T00:00:00.000Z",FALSE,FALSE,3784,"Jones AT&T Stadium",2641,"Texas Tech","Big 12",38,2638,"UTEP","Conference USA",3,"2.10684744608199",7,14,10,7,0,0,0,3,"Texas Tech",35
"153",401117501,2019,2,"regular","2019-09-08T01:00:00.000Z",FALSE,FALSE,3935,"Spartan Stadium",23,"San José State","Mountain West",16,202,"Tulsa","American Athletic",34,"4.55017978396728",3,7,0,6,7,10,3,14,"Tulsa",18
"154",401117502,2019,2,"regular","2019-09-08T02:00:00.000Z",FALSE,FALSE,3914,"Sam Boyd Stadium",2439,"UNLV","Mountain West",17,2032,"Arkansas State","Sun Belt",43,"2.44307545295256",0,3,7,7,10,13,10,10,"Arkansas State",26
"155",401112230,2019,2,"regular","2019-09-08T02:30:00.000Z",FALSE,FALSE,3660,"Bulldog Stadium",278,"Fresno State","Mountain West",35,135,"Minnesota","Big Ten",38,"6.01889708391548",0,10,11,7,7,7,0,14,"Minnesota",3
"156",401114207,2019,2,"regular","2019-09-08T02:30:00.000Z",FALSE,TRUE,477,"Los Angeles Memorial Coliseum",30,"USC","Pac-12",45,24,"Stanford","Pac-12",20,"3.76496723626976",3,21,7,14,7,13,0,0,"USC",25
"157",401114175,2019,2,"regular","2019-09-08T02:30:00.000Z",FALSE,TRUE,3765,"Husky Stadium",264,"Washington","Pac-12",19,25,"California","Pac-12",20,"6.70961471392729",0,10,3,6,0,3,14,3,"California",1
"158",401114165,2019,2,"regular","2019-09-08T02:45:00.000Z",FALSE,FALSE,3619,"Arizona Stadium",12,"Arizona","Pac-12",65,2464,"Northern Arizona",NA,41,"1.13140772310911",21,30,7,7,7,6,14,14,"Arizona",24
"159",401114200,2019,2,"regular","2019-09-08T03:59:00.000Z",FALSE,FALSE,3610,"Aloha Stadium",62,"Hawai'i","Mountain West",31,204,"Oregon State","Pac-12",28,"6.56248770745426",7,14,7,3,14,14,0,0,"Hawai'i",3
"160",401112448,2019,3,"regular","2019-09-13T22:00:00.000Z",FALSE,FALSE,3630,"BB&T Field",154,"Wake Forest","ACC",24,153,"North Carolina","ACC",18,"3.48679826894727",7,14,0,3,0,0,3,15,"Wake Forest",6
"161",401112098,2019,3,"regular","2019-09-13T23:30:00.000Z",FALSE,FALSE,3615,"Alumni Stadium",103,"Boston College","ACC",24,2305,"Kansas","Big 12",48,"4.08636569053375",17,7,0,0,7,21,13,7,"Kansas",24
"162",401114230,2019,3,"regular","2019-09-14T01:15:00.000Z",TRUE,FALSE,3891,"NRG Stadium",248,"Houston","American Athletic",24,265,"Washington State","Pac-12",31,"4.64522651242418",0,14,0,10,0,7,14,10,"Washington State",7
"163",401117863,2019,3,"regular","2019-09-14T16:00:00.000Z",FALSE,FALSE,3854,"Nippert Stadium",2132,"Cincinnati","American Athletic",35,193,"Miami (OH)","Mid-American",13,"5.37629494953033",0,14,21,0,10,0,3,0,"Cincinnati",22
"164",401112159,2019,3,"regular","2019-09-14T16:00:00.000Z",FALSE,TRUE,3830,"Memorial Stadium",84,"Indiana","Big Ten",10,194,"Ohio State","Big Ten",51,"2.81946489348726",3,7,0,0,7,23,21,0,"Ohio State",41
"165",401112259,2019,3,"regular","2019-09-14T16:00:00.000Z",FALSE,FALSE,3632,"Beaver Stadium",213,"Penn State","Big Ten",17,221,"Pittsburgh","ACC",10,"5.84452297488137",7,3,7,0,0,10,0,0,"Penn State",7
"166",401110795,2019,3,"regular","2019-09-14T16:00:00.000Z",FALSE,FALSE,3853,"Neyland Stadium",2633,"Tennessee","SEC",45,236,"Chattanooga",NA,0,"0.849502474873978",21,17,7,0,0,0,0,0,"Tennessee",45
"167",401110788,2019,3,"regular","2019-09-14T16:00:00.000Z",FALSE,FALSE,3917,"Sanford Stadium",61,"Georgia","SEC",55,2032,"Arkansas State","Sun Belt",0,"1.53486140830202",13,21,14,7,0,0,0,0,"Georgia",55
"168",401112203,2019,3,"regular","2019-09-14T16:00:00.000Z",FALSE,FALSE,3806,"Lincoln Financial Field",218,"Temple","American Athletic",20,120,"Maryland","Big Ten",17,"6.20240255184766",7,0,6,7,2,0,13,2,"Temple",3
"169",401110792,2019,3,"regular","2019-09-14T16:00:00.000Z",FALSE,FALSE,3693,"Davis Wade Stadium",344,"Mississippi State","SEC",24,2306,"Kansas State","Big 12",31,"6.21486083533477",0,14,7,3,3,14,0,14,"Kansas State",7
"170",401112455,2019,3,"regular","2019-09-14T16:00:00.000Z",FALSE,FALSE,3799,"Lane Stadium",259,"Virginia Tech","ACC",24,231,"Furman",NA,17,"5.42177643534712",3,0,14,7,0,14,0,3,"Virginia Tech",7
"171",401112144,2019,3,"regular","2019-09-14T16:00:00.000Z",FALSE,FALSE,3842,"Mountaineer Field at Milan Puskar Stadium",277,"West Virginia","Big 12",44,152,"NC State","ACC",27,"4.65337556328062",14,7,10,13,7,14,6,0,"West Virginia",17
"172",401112147,2019,3,"regular","2019-09-14T16:00:00.000Z",FALSE,FALSE,3832,"Memorial Stadium",356,"Illinois","Big Ten",31,2199,"Eastern Michigan","Mid-American",34,"8.0062913309747",17,0,0,14,14,9,0,11,"Eastern Michigan",3
"173",401112452,2019,3,"regular","2019-09-14T16:30:00.000Z",FALSE,FALSE,721,"Bobby Dodd Stadium at Historic Grant Field",59,"Georgia Tech","ACC",24,2643,"The Citadel",NA,27,"6.08228628684609",0,6,8,10,7,7,7,3,"The Citadel",3
"174",401114185,2019,3,"regular","2019-09-14T17:00:00.000Z",FALSE,FALSE,3726,"Folsom Field",38,"Colorado","Pac-12",23,2005,"Air Force","Mountain West",30,"4.58548801217373",10,0,0,13,6,14,0,3,"Air Force",7
"175",401121939,2019,3,"regular","2019-09-14T18:00:00.000Z",FALSE,FALSE,3654,"Brooks Stadium",324,"Coastal Carolina","Sun Belt",46,2450,"Norfolk State",NA,7,"2.54576100531342",12,7,14,13,0,7,0,0,"Coastal Carolina",39
"176",401114257,2019,3,"regular","2019-09-14T18:00:00.000Z",FALSE,FALSE,3919,"Scheumann Stadium",2050,"Ball State","Mid-American",31,2226,"Florida Atlantic","Conference USA",41,"5.8673903230085",14,3,7,7,7,14,13,7,"Florida Atlantic",10
"177",401114336,2019,3,"regular","2019-09-14T18:30:00.000Z",FALSE,FALSE,3855,"Notre Dame Stadium",87,"Notre Dame","FBS Independents",66,167,"New Mexico","Mountain West",14,"1.85420111902026",7,31,14,14,0,7,0,7,"Notre Dame",52
"178",401119263,2019,3,"regular","2019-09-14T19:00:00.000Z",FALSE,TRUE,3786,"Kelly/Shorts Stadium",2117,"Central Michigan","Mid-American",45,2006,"Akron","Mid-American",24,"2.29658744208583",3,24,3,15,0,10,0,14,"Central Michigan",21
"179",401112246,2019,3,"regular","2019-09-14T19:30:00.000Z",FALSE,FALSE,3911,"Ryan Field",77,"Northwestern","Big Ten",30,2439,"UNLV","Mountain West",14,"4.29025721352126",10,6,7,7,7,7,0,0,"Northwestern",16
"180",401112231,2019,3,"regular","2019-09-14T19:30:00.000Z",FALSE,FALSE,3953,"TCF Bank Stadium",135,"Minnesota","Big Ten",35,290,"Georgia Southern","Sun Belt",32,"6.76577098260814",14,7,0,14,10,10,0,12,"Minnesota",3
"181",401117865,2019,3,"regular","2019-09-14T19:30:00.000Z",FALSE,FALSE,3797,"Ladd Peebles Stadium",6,"South Alabama","Sun Belt",6,235,"Memphis","American Athletic",42,"2.01282907381011",0,0,0,6,7,16,7,12,"Memphis",36
"182",401117864,2019,3,"regular","2019-09-14T19:30:00.000Z",FALSE,TRUE,3852,"Navy-Marine Corps Memorial Stadium",2426,"Navy","American Athletic",42,151,"East Carolina","American Athletic",10,"1.50690924393588",14,14,14,0,0,3,0,7,"Navy",32
"183",401112124,2019,3,"regular","2019-09-14T19:30:00.000Z",FALSE,FALSE,3674,"Skelly Field at H. A. Chapman Stadium",202,"Tulsa","American Athletic",21,197,"Oklahoma State","Big 12",40,"4.39321747577787",7,14,0,0,17,3,13,7,"Oklahoma State",19
"184",401110794,2019,3,"regular","2019-09-14T19:30:00.000Z",FALSE,TRUE,3994,"Williams-Brice Stadium",2579,"South Carolina","SEC",23,333,"Alabama","SEC",47,"3.4048500186104",10,0,3,10,14,10,10,13,"Alabama",24
"185",401114208,2019,3,"regular","2019-09-14T19:30:00.000Z",FALSE,FALSE,3652,"Bright House Networks Stadium",2116,"UCF","American Athletic",45,24,"Stanford","Pac-12",27,"1.42684350309725",28,10,0,7,7,0,3,17,"UCF",18
"186",401114261,2019,3,"regular","2019-09-14T19:30:00.000Z",FALSE,FALSE,3604,"Alamodome",2636,"UT San Antonio","Conference USA",13,349,"Army","FBS Independents",31,"3.06590540434573",0,0,7,6,10,0,7,14,"Army",18
"187",401114219,2019,3,"regular","2019-09-14T19:30:00.000Z",FALSE,FALSE,3801,"LaVell Edwards Stadium",252,"BYU","FBS Independents",30,30,"USC","Pac-12",27,"6.72768691167729",10,7,0,10,7,10,0,10,"BYU",3
"188",401112214,2019,3,"regular","2019-09-14T20:00:00.000Z",FALSE,FALSE,3936,"Spartan Stadium",127,"Michigan State","Big Ten",7,9,"Arizona State","Pac-12",10,"7.66953077469408",0,0,0,7,0,3,0,7,"Arizona State",3
"189",401112454,2019,3,"regular","2019-09-14T20:00:00.000Z",FALSE,FALSE,3948,"Hard Rock Stadium",2390,"Miami","ACC",63,2065,"Bethune-Cookman",NA,0,"2.43917058748829",7,21,14,21,0,0,0,0,"Miami",63
"190",401112086,2019,3,"regular","2019-09-14T20:00:00.000Z",FALSE,FALSE,3772,"Jack Trice Stadium",66,"Iowa State","Big 12",17,2294,"Iowa","Big Ten",18,"4.52119179526014",7,0,7,3,3,3,3,9,"Iowa",1
"191",401110791,2019,3,"regular","2019-09-14T20:00:00.000Z",FALSE,FALSE,3974,"Vaught-Hemingway Stadium",145,"Ole Miss","SEC",40,2545,"Southeastern Louisiana",NA,29,"3.52726587439201",13,14,7,6,3,14,12,0,"Ole Miss",11
"192",401110786,2019,3,"regular","2019-09-14T20:00:00.000Z",FALSE,FALSE,3887,"Donald W. Reynolds Razorback Stadium Frank Broyles Field",8,"Arkansas","SEC",55,36,"Colorado State","Mountain West",34,"4.03967783973244",24,3,7,21,14,10,10,0,"Arkansas",21
"193",401112453,2019,3,"regular","2019-09-14T20:00:00.000Z",TRUE,FALSE,3810,"Nissan Stadium",98,"Western Kentucky","Conference USA",21,97,"Louisville","ACC",38,"2.6039125102571",0,7,7,7,7,24,7,0,"Louisville",17
"194",401114201,2019,3,"regular","2019-09-14T20:15:00.000Z",FALSE,FALSE,3893,"Reser Stadium",204,"Oregon State","Pac-12",45,13,"Cal Poly",NA,7,"1.43449981636653",21,17,7,0,7,0,0,0,"Oregon State",38
"195",401114176,2019,3,"regular","2019-09-14T20:15:00.000Z",FALSE,FALSE,3831,"California Memorial Stadium",25,"California","Pac-12",23,249,"North Texas","Conference USA",17,"2.39203149567212",20,0,3,0,0,3,7,7,"California",6
"196",401114225,2019,3,"regular","2019-09-14T20:15:00.000Z",FALSE,FALSE,587,"Rice-Eccles Stadium",254,"Utah","Pac-12",31,304,"Idaho State",NA,0,"1.08269262898233",17,7,7,0,0,0,0,0,"Utah",31
"197",401114258,2019,3,"regular","2019-09-14T21:00:00.000Z",FALSE,FALSE,3700,"Doyt Perry Stadium",189,"Bowling Green","Mid-American",7,2348,"Louisiana Tech","Conference USA",35,"3.92929501152781",7,0,0,0,14,7,0,14,"Louisiana Tech",28
"198",401117504,2019,3,"regular","2019-09-14T21:00:00.000Z",FALSE,FALSE,3984,"War Memorial Stadium",2751,"Wyoming","Mountain West",21,70,"Idaho",NA,16,"6.2682896614353",0,14,0,7,3,7,3,3,"Wyoming",5
"199",401114260,2019,3,"regular","2019-09-14T22:00:00.000Z",FALSE,FALSE,3975,"Veterans Memorial Stadium",2653,"Troy","Sun Belt",42,2572,"Southern Mississippi","Conference USA",47,"6.19056217324865",7,7,7,21,14,3,9,21,"Southern Mississippi",5
"200",401117866,2019,3,"regular","2019-09-14T22:00:00.000Z",FALSE,FALSE,3886,"Raymond James Stadium",58,"South Florida","American Athletic",55,2569,"South Carolina State",NA,16,"3.46453937204901",7,17,17,14,3,0,6,7,"South Florida",39
"201",401114348,2019,3,"regular","2019-09-14T22:00:00.000Z",FALSE,FALSE,3992,"Williams Stadium",2335,"Liberty","FBS Independents",35,2084,"Buffalo","Mid-American",17,"1.75043155982517",7,21,7,0,0,7,3,7,"Liberty",18
"202",401114255,2019,3,"regular","2019-09-14T22:00:00.000Z",FALSE,FALSE,4418,"Jerry Richardson Stadium",2429,"Charlotte","Conference USA",52,113,"UMass","FBS Independents",17,"0.840884848692386",21,10,14,7,0,10,0,7,"Charlotte",35
"203",401114259,2019,3,"regular","2019-09-14T22:30:00.000Z",FALSE,FALSE,3775,"Joan C. Edwards Stadium",276,"Marshall","Conference USA",33,195,"Ohio","Mid-American",31,"3.50782530728806",10,17,0,6,3,14,7,7,"Marshall",2
"204",401117867,2019,3,"regular","2019-09-14T23:00:00.000Z",FALSE,FALSE,3735,"Gerald J. Ford Stadium",2567,"SMU","American Athletic",47,326,"Texas State","Sun Belt",17,"2.39263509501921",7,6,21,13,3,0,7,7,"SMU",30
"205",401110787,2019,3,"regular","2019-09-14T23:00:00.000Z",FALSE,FALSE,3785,"Jordan-Hare Stadium",2,"Auburn","SEC",55,2309,"Kent State","Mid-American",16,"2.8921600176597",14,10,14,17,3,7,0,6,"Auburn",39
"206",401112450,2019,3,"regular","2019-09-14T23:00:00.000Z",FALSE,FALSE,3725,"Johnny Red"""" Floyd Stadium""""",2393,"Middle Tennessee","Conference USA",18,150,"Duke","ACC",41,"1.93108194252725",3,0,8,7,14,17,10,0,"Duke",23
"207",401114256,2019,3,"regular","2019-09-14T23:00:00.000Z",FALSE,FALSE,218,"FIU Stadium",2229,"Florida International","Conference USA",30,160,"New Hampshire",NA,17,"4.70684216022975",7,6,7,10,10,0,7,0,"Florida International",13
"208",401110789,2019,3,"regular","2019-09-14T23:00:00.000Z",FALSE,TRUE,3683,"Commonwealth Stadium",96,"Kentucky","SEC",21,57,"Florida","SEC",29,"4.67589816697775",0,14,7,0,7,0,3,19,"Florida",8
"209",401119265,2019,3,"regular","2019-09-14T23:00:00.000Z",FALSE,FALSE,3739,"Glass Bowl",2649,"Toledo","Mid-American",45,93,"Murray State",NA,0,"2.09410873206678",3,14,21,7,0,0,0,0,"Toledo",45
"210",401110796,2019,3,"regular","2019-09-14T23:00:00.000Z",FALSE,FALSE,3795,"Kyle Field",245,"Texas A&M","SEC",62,2320,"Lamar",NA,3,"1.48203919455544",13,14,21,14,0,0,3,0,"Texas A&M",59
